id,created_at,updated_at,deleted_at,title,selected_type,file
884,2019-08-17 02:12:10.111462+03,2019-08-17 02:12:10.111462+03,,,,"{""FileName"":""newdistribution.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/884/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
885,2019-08-17 02:19:09.832697+03,2019-08-17 02:19:09.832697+03,,,,"{""FileName"":""Grapple Assembly.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/885/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
886,2019-08-17 02:21:00.919989+03,2019-08-17 02:21:00.919989+03,,,,"{""FileName"":""Rotate Directional Assembly.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/886/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
887,2019-08-17 02:26:01.360343+03,2019-08-17 02:26:01.360343+03,,,,"{""FileName"":""Battery Cable Assembly.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/887/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
888,2019-08-17 02:31:07.780988+03,2019-08-17 02:31:07.780988+03,,,,"{""FileName"":""box.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/888/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
889,2019-08-17 02:32:34.56658+03,2019-08-17 02:32:34.56658+03,,,,"{""FileName"":""Battery Cable Assembly.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/889/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
890,2019-08-17 02:52:24.812319+03,2019-08-17 02:52:24.812319+03,,,,"{""FileName"":""Axis Handles Assembly.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/890/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
891,2019-08-17 02:52:40.357213+03,2019-08-17 02:52:40.357213+03,,,,"{""FileName"":""boxside.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/891/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
892,2019-08-17 03:00:19.930901+03,2019-08-17 03:00:19.930901+03,,,,"{""FileName"":""Sure Grip Handles.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/892/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
893,2019-08-27 21:18:49.158232+03,2019-08-27 21:18:49.158232+03,,,,"{""FileName"":""upsideodwnDin.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/893/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
894,2019-08-30 18:45:49.242692+03,2019-08-30 18:45:49.242692+03,,,,"{""FileName"":""624.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/894/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
895,2019-08-30 18:50:09.290025+03,2019-08-30 18:50:09.290025+03,,,,"{""FileName"":""624.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/895/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
896,2019-08-30 19:04:27.509585+03,2019-08-30 19:04:27.509585+03,,,,"{""FileName"":""IMG_20190821_104855.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/896/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
897,2019-09-03 20:55:17.341539+03,2019-09-03 20:55:17.341539+03,,,,"{""FileName"":""file.listing.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/897/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
898,2019-12-02 19:30:05.079005+03,2019-12-02 19:30:05.079005+03,,,,"{""FileName"":""624Valve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/898/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
899,2019-12-02 22:10:47.956351+03,2019-12-02 22:10:47.956351+03,,,,"{""FileName"":""20180801_093142.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/899/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
900,2019-12-05 19:50:18.400983+03,2019-12-05 19:50:18.400983+03,,,,"{""FileName"":""20180801_093142.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/900/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
901,2019-12-05 19:51:00.67021+03,2019-12-05 19:51:00.67021+03,,,,"{""FileName"":""624Valve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/901/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
902,2019-12-13 02:46:42.323954+03,2019-12-13 02:46:42.323954+03,,,,"{""FileName"":""425.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/902/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
903,2019-12-16 23:27:29.411217+03,2019-12-16 23:27:29.411217+03,,,,"{""FileName"":""valvebankW_hoses.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/903/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
904,2019-12-16 23:31:15.017648+03,2019-12-16 23:31:15.017648+03,,,,"{""FileName"":""valvebankW_hoses (2).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/904/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
905,2019-12-16 23:33:55.494413+03,2019-12-16 23:33:55.494413+03,,,,"{""FileName"":""valvebankW_hoses (3).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/905/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
906,2019-12-16 23:40:56.741023+03,2019-12-16 23:40:56.741023+03,,,,"{""FileName"":""valvebankW_hoses (4).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/906/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
907,2019-12-17 21:56:28.265323+03,2019-12-17 21:56:28.265323+03,,,,"{""FileName"":""valvebankW_hoses (4).jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/907/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
908,2019-12-18 03:18:24.903569+03,2019-12-18 03:18:24.903569+03,,,,"{""FileName"":""TEST.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/908/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
909,2019-12-18 03:48:04.498853+03,2019-12-18 03:48:04.498853+03,,,,"{""FileName"":""TEST2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/909/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
910,2019-12-19 02:38:51.513401+03,2019-12-19 02:38:51.513401+03,,,,"{""FileName"":""624_FuseBox.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/910/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
911,2019-12-19 02:46:21.464367+03,2019-12-19 02:46:21.464367+03,,,,"{""FileName"":""FuseBox.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/911/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
912,2019-12-19 03:11:36.038059+03,2019-12-19 03:11:36.038059+03,,,,"{""FileName"":""624_FuseBox_Complete.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/912/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
913,2019-12-19 03:12:25.372977+03,2019-12-19 03:12:25.372977+03,,,,"{""FileName"":""624_FuseBox_Complete (2).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/913/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
914,2020-01-09 22:04:13.083849+03,2020-01-09 22:04:13.083849+03,,,,"{""FileName"":""ProportionalValve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/914/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
915,2020-01-21 01:31:35.008919+03,2020-01-21 01:31:35.008919+03,,,,"{""FileName"":""CAPS AND FITTINGS.pdf"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/915/file.pdf"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
916,2020-01-21 01:33:56.961862+03,2020-01-21 01:33:56.961862+03,,,,"{""FileName"":""Capture.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/916/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
917,2020-01-21 01:35:03.086149+03,2020-01-21 01:35:03.086149+03,,,,"{""FileName"":""916+BG5QvZL._SL1500_.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/917/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
918,2020-01-21 01:35:13.536202+03,2020-01-21 01:35:13.536202+03,,,,"{""FileName"":""1035019-2.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/918/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
919,2020-01-21 01:35:37.091979+03,2020-01-21 01:35:37.091979+03,,,,"{""FileName"":""FS2408-2.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/919/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
920,2020-01-21 01:35:46.572172+03,2020-01-21 01:35:46.572172+03,,,,"{""FileName"":""Hydraulic-adaptor-BSP-male-double-use-for.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/920/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
921,2020-01-21 01:40:56.895998+03,2020-01-21 01:40:56.895998+03,,,,"{""FileName"":""Capture.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/921/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
922,2020-01-21 01:43:10.243138+03,2020-01-21 01:43:10.243138+03,,,,"{""FileName"":""Capture.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/922/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
923,2020-01-21 01:57:17.652449+03,2020-01-21 01:57:17.652449+03,,,,"{""FileName"":""Capture1.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/923/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
924,2020-01-21 22:15:39.116847+03,2020-01-21 22:15:39.116847+03,,,,"{""FileName"":""compensator seal.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/924/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
925,2020-01-21 23:06:13.525466+03,2020-01-21 23:06:13.525466+03,,,,"{""FileName"":""seal valve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/925/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
926,2020-01-22 19:08:15.170141+03,2020-01-22 19:08:15.170141+03,,,,"{""FileName"":""853_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/926/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
927,2020-01-23 23:31:49.455949+03,2020-01-23 23:31:49.455949+03,,,,"{""FileName"":""853_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/927/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
928,2020-01-23 23:38:24.026525+03,2020-01-23 23:38:24.026525+03,,,,"{""FileName"":""touchscreen.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/928/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
929,2020-01-23 23:54:25.169106+03,2020-01-23 23:54:25.169106+03,,,,"{""FileName"":""back of touch screen2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/929/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
930,2020-01-24 01:44:50.260666+03,2020-01-24 01:44:50.260666+03,,,,"{""FileName"":""usb.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/930/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
931,2020-01-24 03:00:11.792053+03,2020-01-24 03:00:11.792053+03,,,,"{""FileName"":""touchscreen.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/931/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
932,2020-01-24 03:51:21.573142+03,2020-01-24 03:51:21.573142+03,,,,"{""FileName"":""853_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/932/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
933,2020-01-24 03:51:58.413499+03,2020-01-24 03:51:58.413499+03,,,,"{""FileName"":""connectors.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/933/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
934,2020-01-24 03:54:21.401355+03,2020-01-24 03:54:21.401355+03,,,,"{""FileName"":""853_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/934/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
935,2020-01-24 19:35:48.49218+03,2020-01-24 19:35:48.49218+03,,,,"{""FileName"":""853_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/935/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
936,2020-01-24 19:57:54.399888+03,2020-01-24 19:57:54.399888+03,,,,"{""FileName"":""853_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/936/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1007,2020-06-11 03:22:15.196518+03,2020-06-11 03:22:15.196518+03,,,,"{""FileName"":""Feed Arm Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1007/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
937,2020-01-24 19:59:56.707266+03,2020-01-24 19:59:56.707266+03,,,,"{""FileName"":""853_1.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/937/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1190,2021-05-21 18:57:21.226252+03,2021-05-21 18:57:21.226252+03,,,,"{""FileName"":""Valve Bank 623C 596-2_Smaller.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1190/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1144,2021-02-10 05:30:03.243358+03,2021-02-10 05:30:03.243358+03,,,,"{""FileName"":""Laser Find End.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1144/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1008,2020-06-11 03:36:56.084781+03,2020-06-11 03:36:56.084781+03,2020-06-11 03:40:22.42181+03,,,"{""FileName"":""624C Delimb Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1008/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1020,2020-07-21 04:19:54.199827+03,2020-07-21 04:19:54.199827+03,,,,"{""FileName"":""Delimb Cylinder 623C.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1020/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1065,2020-08-10 00:25:36.373532+03,2020-08-10 00:25:36.373532+03,,,,"{""FileName"":""Bottom Delimb Pin.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1065/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1080,2020-10-30 00:29:15.396449+03,2020-10-30 00:29:15.396449+03,,,,"{""FileName"":""Pin Combo.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1080/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1079,2020-10-30 00:14:27.818782+03,2020-10-30 00:14:27.818782+03,2020-10-30 00:56:01.531027+03,,,"{""FileName"":""623C Front View Smaller Delimb \u0026 Feed Sectional.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1079/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1195,2021-07-13 02:58:36.065682+03,2021-07-13 02:58:36.065682+03,,,,"{""FileName"":""Bottom Delimb Hose \u0026 Fittings_web.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1195/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1145,2021-02-15 02:04:36.963979+03,2021-02-15 02:04:36.963979+03,,,,"{""FileName"":""622C Valve.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1145/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1098,2020-12-19 20:45:44.082211+03,2020-12-19 20:45:44.082211+03,2020-12-19 20:46:45.815169+03,,,"{""FileName"":""20201219_094026.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1098/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1104,2020-12-19 23:55:56.917329+03,2020-12-19 23:55:56.917329+03,,,,"{""FileName"":""20200918_050808.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1104/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1147,2021-02-15 02:05:14.077643+03,2021-02-15 02:05:14.077643+03,,,,"{""FileName"":""161B8004-web.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1147/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1106,2020-12-20 00:19:07.423872+03,2020-12-20 00:19:23.414103+03,2020-12-20 00:21:40.479646+03,,,"{""FileName"":""624C Fixed Motor no numbers.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1106/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1111,2020-12-21 17:28:35.871783+03,2020-12-21 17:28:35.871783+03,,,,"{""FileName"":""Tilt Lube Hose.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1111/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1117,2021-01-12 17:16:44.805501+03,2021-01-12 17:16:44.805501+03,,,,"{""FileName"":""Feed Cyl 624C Complete.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1117/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1120,2021-01-17 06:21:22.41566+03,2021-01-17 06:21:22.41566+03,,,,"{""FileName"":""RH Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1120/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1126,2021-01-18 00:38:00.290143+03,2021-01-18 00:38:00.290143+03,,,,"{""FileName"":""622C Motor Hosing2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1126/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1137,2021-01-20 17:23:47.810943+03,2021-01-20 17:23:47.810943+03,,,,"{""FileName"":""HHM Mount.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1137/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
